# UTC, Ls-J, Ls-S, Ls-U, Ls-N, Dist-J (AU), Dist-S (AU), Dist-U (AU), Dist-N (AU), PGLat-J, PGLat-S, PGLat-U, PGLat-N
1976-10-25 23:59:54.001482+00:00,97.141041,316.548935,230.204423,208.461009,5.006320,9.117065,18.544799,30.292412,3.538113,-21.789361,-50.883708,-13.486661
1976-11-09 23:59:54.001277+00:00,98.494491,317.097042,230.392348,208.558848,5.009864,9.119954,18.546875,30.292202,3.526731,-21.567478,-51.065846,-13.525412
1976-11-24 23:59:54.000980+00:00,99.832095,317.644027,230.579808,208.634641,5.013503,9.122880,18.548960,30.291995,3.513430,-21.343775,-51.247861,-13.564133
1976-12-09 23:59:54.000612+00:00,101.177304,318.190967,230.767549,208.735396,5.017235,9.125840,18.551052,30.291788,3.498225,-21.118277,-51.429753,-13.602829
1976-12-24 23:59:54.000196+00:00,102.511307,318.737724,230.955468,208.810945,5.021058,9.128836,18.553153,30.291585,3.481134,-20.891009,-51.611522,-13.641497
1977-01-08 23:59:52.999763+00:00,103.850811,319.284494,231.142928,208.909259,5.024969,9.131865,18.555262,30.291383,3.462176,-20.661997,-51.793167,-13.680137
1977-01-23 23:59:52.999342+00:00,105.178760,319.831236,231.330578,208.989768,5.028967,9.134928,18.557379,30.291183,3.441371,-20.431267,-51.974690,-13.718751
1977-02-07 23:59:52.998962+00:00,106.508046,320.378800,231.518380,209.081204,5.033048,9.138024,18.559504,30.290985,3.418739,-20.198846,-52.156091,-13.757337
1977-02-22 23:59:52.998649+00:00,107.833750,320.926146,231.706008,209.169806,5.037211,9.141153,18.561637,30.290789,3.394302,-19.964761,-52.337369,-13.795897
1977-03-09 23:59:52.998423+00:00,109.162313,321.473703,231.893472,209.252790,5.041454,9.144313,18.563778,30.290596,3.368083,-19.729037,-52.518523,-13.834429
1977-03-24 23:59:52.998300+00:00,110.489820,322.021261,232.080813,209.349283,5.045775,9.147506,18.565926,30.290403,3.340106,-19.491701,-52.699552,-13.872935
1977-04-08 23:59:52.998286+00:00,111.812197,322.568457,232.268444,209.425803,5.050170,9.150731,18.568082,30.290213,3.310397,-19.252779,-52.880459,-13.911413
1977-04-23 23:59:52.998381+00:00,113.135796,323.114806,232.455826,209.526660,5.054638,9.153987,18.570245,30.290023,3.278981,-19.012299,-53.061240,-13.949865
1977-05-08 23:59:52.998577+00:00,114.453231,323.660792,232.642927,209.601397,5.059175,9.157275,18.572414,30.289836,3.245886,-18.770286,-53.241894,-13.988288
1977-05-23 23:59:52.998861+00:00,115.774165,324.205710,232.830534,209.701188,5.063781,9.160594,18.574591,30.289649,3.211137,-18.526768,-53.422423,-14.026685
1977-06-07 23:59:52.999213+00:00,117.081682,324.749584,233.018009,209.779661,5.068451,9.163946,18.576774,30.289463,3.174764,-18.281769,-53.602824,-14.065054
1977-06-22 23:59:52.999611+00:00,118.393251,325.292863,233.205170,209.873383,5.073185,9.167328,18.578965,30.289279,3.136795,-18.035317,-53.783096,-14.103395
1977-07-07 23:59:53.000029+00:00,119.693329,325.835347,233.392455,209.959623,5.077978,9.170741,18.581164,30.289096,3.097260,-17.787436,-53.963239,-14.141709
1977-07-22 23:59:53.000441+00:00,121.003945,326.376957,233.579708,210.044770,5.082828,9.174185,18.583370,30.288915,3.056191,-17.538155,-54.143254,-14.179993
1977-08-06 23:59:53.000822+00:00,122.301691,326.918183,233.766892,210.139533,5.087733,9.177660,18.585583,30.288735,3.013618,-17.287499,-54.323139,-14.218251
1977-08-21 23:59:53.001146+00:00,123.608090,327.459109,233.953742,210.217155,5.092690,9.181164,18.587804,30.288557,2.969573,-17.035495,-54.502894,-14.256478
1977-09-05 23:59:53.001393+00:00,124.901557,327.999459,234.140694,210.317656,5.097695,9.184697,18.590032,30.288380,2.924088,-16.782170,-54.682520,-14.294680
1977-09-20 23:59:53.001545+00:00,126.205932,328.540078,234.327991,210.392010,5.102746,9.188259,18.592267,30.288207,2.877197,-16.527550,-54.862017,-14.332852
1977-10-05 23:59:53.001592+00:00,127.496445,329.080721,234.514819,210.493039,5.107841,9.191849,18.594510,30.288034,2.828932,-16.271663,-55.041384,-14.370996
1977-10-20 23:59:53.001530+00:00,128.792089,329.621350,234.701663,210.569791,5.112976,9.195466,18.596761,30.287864,2.779329,-16.014536,-55.220621,-14.409113
1977-11-04 23:59:53.001360+00:00,130.072810,330.161980,234.888845,210.665800,5.118150,9.199111,18.599018,30.287695,2.728420,-15.756197,-55.399729,-14.447201
1977-11-19 23:59:53.001093+00:00,131.360054,330.702843,235.075701,210.749650,5.123360,9.202782,18.601282,30.287528,2.676241,-15.496673,-55.578705,-14.485262
1977-12-04 23:59:53.000748+00:00,132.637763,331.243038,235.262390,210.837188,5.128603,9.206480,18.603553,30.287363,2.622827,-15.235991,-55.757549,-14.523293
1977-12-19 23:59:53.000346+00:00,133.919519,331.783054,235.449054,210.929935,5.133876,9.210204,18.605831,30.287199,2.568212,-14.974178,-55.936261,-14.561298
1978-01-03 23:59:51.999915+00:00,135.192538,332.322431,235.635859,211.009099,5.139178,9.213954,18.608115,30.287037,2.512432,-14.711261,-56.114840,-14.599272
1978-01-18 23:59:51.999486+00:00,136.468999,332.861006,235.822603,211.108804,5.144503,9.217730,18.610406,30.286875,2.455524,-14.447267,-56.293286,-14.637221
1978-02-02 23:59:51.999089+00:00,137.742365,333.398592,236.008994,211.183161,5.149851,9.221532,18.612704,30.286717,2.397522,-14.182223,-56.471597,-14.675139
1978-02-17 23:59:51.998749+00:00,139.015646,333.935731,236.195811,211.284934,5.155218,9.225359,18.615008,30.286558,2.338464,-13.916157,-56.649774,-14.713030
1978-03-04 23:59:51.998491+00:00,140.283870,334.471765,236.382697,211.360154,5.160603,9.229211,18.617319,30.286402,2.278384,-13.649094,-56.827816,-14.750891
1978-03-19 23:59:51.998331+00:00,141.546989,335.007194,236.569066,211.458217,5.166002,9.233087,18.619636,30.286246,2.217320,-13.381062,-57.005721,-14.788724
1978-04-03 23:59:51.998279+00:00,142.809050,335.542048,236.755608,211.539682,5.171413,9.236988,18.621960,30.286093,2.155307,-13.112088,-57.183490,-14.826529
1978-04-18 23:59:51.998336+00:00,144.065766,336.076342,236.942209,211.629731,5.176833,9.240912,18.624291,30.285941,2.092384,-12.842198,-57.361123,-14.864304
1978-05-03 23:59:51.998498+00:00,145.322514,336.610039,237.128595,211.720194,5.182259,9.244859,18.626628,30.285791,2.028585,-12.571421,-57.538619,-14.902052
1978-05-18 23:59:51.998753+00:00,146.571176,337.143745,237.314831,211.801254,5.187690,9.248829,18.628971,30.285642,1.963949,-12.299784,-57.715976,-14.939769
1978-06-02 23:59:51.999083+00:00,147.823603,337.677129,237.501075,211.899754,5.193121,9.252820,18.631320,30.285494,1.898512,-12.027314,-57.893196,-14.977460
1978-06-17 23:59:51.999467+00:00,149.069920,338.210333,237.687661,211.974646,5.198550,9.256833,18.633675,30.285348,1.832310,-11.754039,-58.070277,-15.015120
1978-07-02 23:59:51.999882+00:00,150.320714,338.743591,237.873928,212.076841,5.203975,9.260868,18.636036,30.285203,1.765380,-11.479986,-58.247218,-15.052753
1978-07-17 23:59:52.000299+00:00,151.561816,339.276681,238.059964,212.150974,5.209394,9.264923,18.638403,30.285059,1.697759,-11.205183,-58.424017,-15.090355
1978-08-01 23:59:52.000694+00:00,152.806081,339.809405,238.246450,212.250881,5.214804,9.268998,18.640775,30.284915,1.629482,-10.929656,-58.600675,-15.127929
1978-08-16 23:59:52.001040+00:00,154.041611,340.341891,238.432630,212.330054,5.220203,9.273094,18.643153,30.284772,1.560585,-10.653433,-58.777189,-15.165474
1978-08-31 23:59:52.001316+00:00,155.280631,340.873895,238.618470,212.422642,5.225589,9.277211,18.645536,30.284630,1.491104,-10.376539,-58.953557,-15.202989
1978-09-15 23:59:52.001503+00:00,156.509874,341.405057,238.804471,212.510629,5.230960,9.281347,18.647926,30.284488,1.421075,-10.099002,-59.129779,-15.240475
1978-09-30 23:59:52.001588+00:00,157.740961,341.935695,238.990504,212.593906,5.236313,9.285503,18.650321,30.284349,1.350534,-9.820846,-59.305857,-15.277930
1978-10-15 23:59:52.001564+00:00,158.965054,342.465571,239.176508,212.690769,5.241644,9.289679,18.652723,30.284209,1.279516,-9.542098,-59.481787,-15.315357
1978-10-30 23:59:52.001431+00:00,160.192539,342.994665,239.362262,212.766596,5.246952,9.293873,18.655130,30.284072,1.208056,-9.262785,-59.657569,-15.352752
1978-11-14 23:59:52.001197+00:00,161.414371,343.523058,239.548232,212.868691,5.252233,9.298086,18.657543,30.283935,1.136189,-8.982933,-59.833204,-15.390119
1978-11-29 23:59:52.000876+00:00,162.636776,344.050964,239.734451,212.942120,5.257485,9.302317,18.659963,30.283801,1.063949,-8.702568,-60.008691,-15.427455
1978-12-14 23:59:52.000491+00:00,163.854088,344.578051,239.920089,213.043592,5.262707,9.306565,18.662388,30.283667,0.991373,-8.421717,-60.184028,-15.464761
1978-12-29 23:59:52.000068+00:00,165.071448,345.104783,240.105764,213.120736,5.267895,9.310830,18.664820,30.283535,0.918493,-8.140405,-60.359216,-15.502038
1979-01-13 23:59:50.999635+00:00,166.284973,345.631082,240.291721,213.215883,5.273048,9.315110,18.667257,30.283405,0.845345,-7.858660,-60.534254,-15.539284
1979-01-28 23:59:50.999223+00:00,167.496145,346.157008,240.477319,213.301306,5.278163,9.319407,18.669699,30.283275,0.771961,-7.576509,-60.709141,-15.576502
1979-02-12 23:59:50.998860+00:00,168.703805,346.682551,240.662832,213.387065,5.283240,9.323717,18.672146,30.283147,0.698374,-7.293978,-60.883876,-15.613689
1979-02-27 23:59:50.998571+00:00,169.909252,347.208014,240.848440,213.481939,5.288275,9.328043,18.674598,30.283018,0.624619,-7.011095,-61.058457,-15.650848
1979-03-14 23:59:50.998375+00:00,171.113268,347.733034,241.034233,213.559190,5.293266,9.332383,18.677055,30.282891,0.550728,-6.727885,-61.232884,-15.687974
1979-03-29 23:59:50.998285+00:00,172.314657,348.257817,241.219888,213.660728,5.298210,9.336736,18.679517,30.282764,0.476733,-6.444375,-61.407154,-15.725073
1979-04-13 23:59:50.998304+00:00,173.514535,348.782246,241.405170,213.733884,5.303107,9.341103,18.681984,30.282638,0.402667,-6.160590,-61.581266,-15.762140
1979-04-28 23:59:50.998430+00:00,174.711549,349.306189,241.590837,213.836442,5.307954,9.345483,18.684455,30.282511,0.328560,-5.876557,-61.755218,-15.799177
1979-05-13 23:59:50.998654+00:00,175.907444,349.829489,241.776391,213.911722,5.312748,9.349876,18.686931,30.282386,0.254444,-5.592300,-61.929010,-15.836184
1979-05-28 23:59:50.998960+00:00,177.100397,350.352314,241.961386,214.009220,5.317489,9.354282,18.689412,30.282260,0.180351,-5.307845,-62.102638,-15.873159
1979-06-12 23:59:50.999328+00:00,178.291521,350.874435,242.146653,214.092032,5.322175,9.358700,18.691898,30.282135,0.106310,-5.023216,-62.276104,-15.910104
1979-06-27 23:59:50.999735+00:00,179.480074,351.395906,242.332018,214.180453,5.326804,9.363131,18.694389,30.282011,0.032352,-4.738438,-62.449405,-15.947017
1979-07-12 23:59:51.000154+00:00,180.666768,351.916810,242.517209,214.273029,5.331373,9.367573,18.696885,30.281887,-0.041492,-4.453536,-62.622541,-15.983902
1979-07-27 23:59:51.000559+00:00,181.851674,352.437104,242.702322,214.352111,5.335882,9.372026,18.699385,30.281765,-0.115194,-4.168536,-62.795511,-16.020753
1979-08-11 23:59:51.000926+00:00,183.034216,352.956787,242.887489,214.452641,5.340327,9.376490,18.701890,30.281641,-0.188723,-3.883461,-62.968312,-16.057575
1979-08-26 23:59:51.001229+00:00,184.215763,353.476010,243.072911,214.526082,5.344707,9.380963,18.704400,30.281520,-0.262051,-3.598338,-63.140945,-16.094364
1979-09-10 23:59:51.001449+00:00,185.394392,353.994765,243.257875,214.629418,5.349020,9.385447,18.706915,30.281398,-0.335149,-3.313190,-63.313407,-16.131123
1979-09-25 23:59:51.001571+00:00,186.572022,354.513014,243.442632,214.703301,5.353264,9.389939,18.709434,30.281277,-0.407989,-3.028043,-63.485696,-16.167851
1979-10-10 23:59:51.001585+00:00,187.745894,355.030893,243.627856,214.803008,5.357438,9.394439,18.711957,30.281156,-0.480543,-2.742922,-63.657811,-16.204547
1979-10-25 23:59:51.001490+00:00,188.919619,355.548350,243.812736,214.883280,5.361541,9.398947,18.714484,30.281035,-0.552784,-2.457850,-63.829751,-16.241213
1979-11-09 23:59:51.001290+00:00,190.090231,356.065376,243.997402,214.974447,5.365571,9.403463,18.717016,30.280915,-0.624684,-2.172853,-64.001513,-16.277846
1979-11-24 23:59:51.000997+00:00,191.260785,356.581976,244.182367,215.064464,5.369527,9.407986,18.719552,30.280794,-0.696218,-1.887953,-64.173095,-16.314449
1979-12-09 23:59:51.000632+00:00,192.427988,357.098143,244.367360,215.145747,5.373407,9.412516,18.722092,30.280674,-0.767359,-1.603175,-64.344497,-16.351018
1979-12-24 23:59:51.000219+00:00,193.595271,357.613762,244.552263,215.244777,5.377210,9.417052,18.724637,30.280553,-0.838080,-1.318541,-64.515716,-16.387557
1980-01-08 23:59:49.999786+00:00,194.760680,358.128874,244.736848,215.318916,5.380934,9.421595,18.727186,30.280434,-0.908357,-1.034074,-64.686748,-16.424062
1980-01-23 23:59:49.999363+00:00,195.925184,358.643436,244.921610,215.422434,5.384578,9.426143,18.729739,30.280314,-0.978164,-0.749799,-64.857596,-16.460537
1980-02-07 23:59:49.998980+00:00,197.086959,359.157448,245.106485,215.495245,5.388139,9.430696,18.732297,30.280195,-1.047477,-0.465738,-65.028256,-16.496979
1980-02-22 23:59:49.998663+00:00,198.245995,359.670924,245.290719,215.596834,5.391617,9.435254,18.734859,30.280076,-1.116271,-0.181912,-65.198726,-16.533389
1980-03-08 23:59:49.998433+00:00,199.404758,0.183886,245.475142,215.674753,5.395011,9.439816,18.737425,30.279958,-1.184521,0.101654,-65.369005,-16.569767
1980-03-23 23:59:49.998304+00:00,200.560742,0.696354,245.659890,215.768715,5.398318,9.444382,18.739995,30.279840,-1.252204,0.384937,-65.539093,-16.606113
1980-04-07 23:59:49.998284+00:00,201.717312,1.208348,245.844272,215.856029,5.401539,9.448951,18.742569,30.279721,-1.319296,0.667915,-65.708985,-16.642428
1980-04-22 23:59:49.998374+00:00,202.868923,1.719882,246.028644,215.939830,5.404671,9.453522,18.745146,30.279604,-1.385773,0.950564,-65.878679,-16.678709
1980-05-07 23:59:49.998565+00:00,204.024008,2.230965,246.213085,216.036961,5.407714,9.458096,18.747726,30.279484,-1.451614,1.232862,-66.048174,-16.714960
1980-05-22 23:59:49.998844+00:00,205.174878,2.741619,246.397607,216.112349,5.410667,9.462671,18.750310,30.279366,-1.516795,1.514787,-66.217466,-16.751177
1980-06-06 23:59:49.999193+00:00,206.330189,3.251773,246.581866,216.215614,5.413529,9.467247,18.752897,30.279245,-1.581295,1.796316,-66.386552,-16.787363
1980-06-21 23:59:49.999589+00:00,207.477084,3.761469,246.765750,216.287847,5.416297,9.471825,18.755487,30.279126,-1.645091,2.077427,-66.555430,-16.823514
1980-07-06 23:59:50.000007+00:00,208.628301,4.270649,246.950107,216.390907,5.418973,9.476402,18.758080,30.279004,-1.708163,2.358099,-66.724097,-16.859634
1980-07-21 23:59:50.000421+00:00,209.771790,4.779242,247.134325,216.466638,5.421555,9.480980,18.760676,30.278882,-1.770490,2.638311,-66.892549,-16.895721
1980-08-05 23:59:50.000803+00:00,210.921577,5.287245,247.318100,216.563241,5.424042,9.485558,18.763275,30.278759,-1.832050,2.918041,-67.060784,-16.931773
1980-08-20 23:59:50.001131+00:00,212.061685,5.794688,247.502317,216.647747,5.426434,9.490135,18.765878,30.278636,-1.892824,3.197270,-67.228799,-16.967794
1980-09-04 23:59:50.001382+00:00,213.207194,6.301496,247.686571,216.734310,5.428729,9.494711,18.768485,30.278513,-1.952791,3.475977,-67.396592,-17.003778
1980-09-19 23:59:50.001540+00:00,214.345435,6.807745,247.870586,216.829172,5.430927,9.499287,18.771095,30.278388,-2.011931,3.754142,-67.564160,-17.039732
1980-10-04 23:59:50.001593+00:00,215.492147,7.313544,248.054462,216.906254,5.433028,9.503861,18.773708,30.278264,-2.070226,4.031745,-67.731500,-17.075649
1980-10-19 23:59:50.001536+00:00,216.632017,7.818809,248.238332,217.008747,5.435029,9.508432,18.776325,30.278139,-2.127655,4.308767,-67.898609,-17.111535
1980-11-03 23:59:50.001371+00:00,217.776087,8.323671,248.422398,217.080941,5.436931,9.513002,18.778945,30.278015,-2.184201,4.585186,-68.065484,-17.147386
1980-11-18 23:59:50.001109+00:00,218.913669,8.828199,248.605952,217.185136,5.438732,9.517569,18.781569,30.277890,-2.239844,4.860984,-68.232123,-17.183204
1980-12-03 23:59:50.000767+00:00,220.055901,9.332370,248.789469,217.259122,5.440432,9.522132,18.784196,30.277765,-2.294567,5.136140,-68.398522,-17.218988
1980-12-18 23:59:50.000367+00:00,221.194064,9.836114,248.973536,217.358268,5.442030,9.526692,18.786826,30.277639,-2.348351,5.410635,-68.564679,-17.254737
1981-01-02 23:59:49.999938+00:00,222.331648,10.339650,249.157179,217.439993,5.443526,9.531247,18.789459,30.277512,-2.401179,5.684449,-68.730589,-17.290454
1981-01-17 23:59:49.999508+00:00,223.465625,10.842711,249.340673,217.529450,5.444919,9.535798,18.792094,30.277386,-2.453033,5.957562,-68.896247,-17.326136
1981-02-01 23:59:49.999108+00:00,224.599530,11.345375,249.524406,217.621707,5.446208,9.540343,18.794732,30.277257,-2.503896,6.229955,-69.061651,-17.361785
1981-02-16 23:59:49.998765+00:00,225.736948,11.847590,249.708015,217.700900,5.447395,9.544883,18.797372,30.277128,-2.553752,6.501609,-69.226795,-17.397398
1981-03-03 23:59:49.998502+00:00,226.871227,12.349316,249.891451,217.802080,5.448476,9.549417,18.800015,30.276998,-2.602585,6.772506,-69.391676,-17.432979
1981-03-18 23:59:49.998337+00:00,228.008479,12.850231,250.074550,217.874677,5.449454,9.553944,18.802661,30.276867,-2.650378,7.042628,-69.556288,-17.468523
1981-04-02 23:59:49.998279+00:00,229.139714,13.350645,250.257948,217.979381,5.450326,9.558465,18.805309,30.276735,-2.697116,7.311957,-69.720629,-17.504034
1981-04-17 23:59:49.998330+00:00,230.279800,13.850254,250.441469,218.051900,5.451094,9.562979,18.807960,30.276602,-2.742783,7.580474,-69.884694,-17.539510
1981-05-02 23:59:49.998487+00:00,231.411721,14.349139,250.624407,218.153252,5.451757,9.567486,18.810613,30.276468,-2.787364,7.848162,-70.048477,-17.574950
1981-05-17 23:59:49.998737+00:00,232.550527,14.847384,250.807726,218.232317,5.452315,9.571985,18.813269,30.276333,-2.830843,8.115004,-70.211974,-17.610357
1981-06-01 23:59:49.999064+00:00,233.676254,15.345195,250.991270,218.324776,5.452766,9.576477,18.815927,30.276198,-2.873206,8.380982,-70.375182,-17.645727
1981-06-16 23:59:49.999447+00:00,234.813644,15.842338,251.174342,218.414245,5.453112,9.580960,18.818588,30.276061,-2.914438,8.646080,-70.538094,-17.681064
1981-07-01 23:59:48.999860+00:00,235.940901,16.339298,251.357390,218.495944,5.453352,9.585435,18.821251,30.275924,-2.954526,8.910278,-70.700705,-17.716364
1981-07-16 23:59:49.000278+00:00,237.080019,16.836002,251.540436,218.595383,5.453485,9.589901,18.823916,30.275784,-2.993454,9.173560,-70.863010,-17.751630
1981-07-31 23:59:49.000674+00:00,238.205296,17.332389,251.723567,218.669000,5.453512,9.594359,18.826583,30.275644,-3.031211,9.435908,-71.025004,-17.786860
1981-08-15 23:59:49.001024+00:00,239.343712,17.828575,251.906429,218.773809,5.453432,9.598807,18.829252,30.275502,-3.067783,9.697307,-71.186679,-17.822056
1981-08-30 23:59:49.001304+00:00,240.473020,18.324688,252.089067,218.845414,5.453245,9.603245,18.831923,30.275359,-3.103156,9.957739,-71.348030,-17.857214
1981-09-14 23:59:49.001496+00:00,241.614868,18.820395,252.272306,218.948639,5.452952,9.607674,18.834595,30.275214,-3.137317,10.217188,-71.509051,-17.892338
1981-09-29 23:59:49.001587+00:00,242.743753,19.315840,252.455271,219.025198,5.452554,9.612093,18.837269,30.275068,-3.170255,10.475637,-71.669735,-17.927426
1981-10-14 23:59:49.001568+00:00,243.880303,19.811071,252.637815,219.120559,5.452049,9.616502,18.839945,30.274920,-3.201957,10.733071,-71.830074,-17.962477
